Laura Hayward|Grant Ward|Ward pretended to Laura that her brother won the lottery so SHIELD could find him
Laura Hayward|Agent Coulson|Coulson went with Ward to ask Laura about her brother
Brian Hayward|Agent Coulson|Coulson ICER'd Hayward to no effect when attacking a Centipede base
Brian Hayward|Melinda May|May encountered Hayward when the team attacked a Centipede base
Brian Hayward|Grant Ward|Ward encountered Hayward when the team attacked a Centipede base
Lloyd Rathman|Daisy Johnson|Daisy (then Skye) forced Rathman to help her find where Centipede was holding Coulson
Lloyd Rathman|David Rathman|David is Lloyd's son
Vanchat|Emily Deville|Deville tried to buy chitauri metal from Vanchat
Vanchat|Grant Ward|Ward threatened to throw Vanchat from The Bus unless he told them where to find Coulson
Dr Goodman|Agent Coulson|Goodman perfomed the memory erasing procedure on Coulson as part of project TAHITI
Donnie Gill|Seth Dormer|Donnie and Seth were friends at SHIELD academy
Donnie Gill|Leo Fitz|Fitz helped Donnie perfect his freezing machine
Donnie Gill|Anne Weaver|Weaver was one of Gill's teachers at SHIELD academy
Donnie Gill|Jemma Simmons|Simmons saved Gill from freezing at SHIELD academy
Donnie Gill|Daisy Johnson|Daisy (then Skye) met Donnie when visiting SHIELD academy
Donnie Gill|Callie Hannigan|Donnie and Callie were students at SHIELD academy
Seth Dormer|Leo Fitz|Fitz met Seth at SHIELD academy
Seth Dormer|Jemma Simmons|Simmons met Seth at SHIELD academy
Seth Dormer|Grant Ward|Ward questioned Seth about freezing incidents at SHIELD academy
Seth Dormer|Anne Weaver|Weaver was one of Seth's teachers at SHIELD academy
Seth Dormer|Callie Hannigan|Seth and Callie were students at SHEILD academy
Callie Hannigan|Grant Ward|Ward questioned Callie about the freezing incidents at SHIELD academy
Callie Hannigan|Jemma Simmons|Callie attended a lecture Simmons gave at SHIELD academy
Callie Hannigan|Leo Fitz|Callie attended a lecture Fitz gave at SHIELD academy
Callie Hannigan|Anne Weaver|Callie was one of Anne's students at SHIELD academy
Callie Hannigan|Tad|Tad and Callie knew each other at SHIELD academy
Anne Weaver|Leo Fitz|Fitz used to be one of Weaver's students at SHIELD academy
Anne Weaver|Jemma Simmons|Simmons used to be one of Weaver's students at SHIELD academy
Anne Weaver|Agent Coulson|Coulson met Weaver when visiting SHIELD academy
Anne Weaver|Grant Ward|Ward met Weaver when investigating freezing incidents at SHIELD academy
Richard Lumley|Daisy Johnson|Lumley was one of the SHIELD agents that found baby Daisy, the only survivor of a massacre in her village
Richard Lumley|Linda Avery|Lumley and Avery were on the SHIELD team that found baby Skye after the massacre in her village
Richard Lumley|Melinda May|May and Coulson tracked down Lumley to ask about Skye's history
Richard Lumley|Agent Coulson|Coulson and May tracked down Lumley to ask about Skye's history
Linda Avery|Daisy Johnson|Linda was one of the SHIELD agents that found baby Daisy, the only survivor of a massacre in her village
Linda Avery|Calvin Zabo|Linda was killed by Cal for preventing him being with his daughter
Tad|Daisy Johnson|Daisy (then Skye) spoke with Tad in the Boiler Room at SHIELD academy
Tad|Grant Ward|Ward met Tad when in the Boiler Room at SHIELD academy
Luca Russo|Agent Coulson|Russo is a contact of Coulson's in italian law enforcement
Luca Russo|Grant Ward|Russo went to The Bus to try and kill Ward and Coulson
Luca Russo|Melinda May|May killed Russo to save Coulson and Ward
Cybertek Security Sofia|Carlo Mancini|Sofia worked in a security team led by Mancini
Cybertek Security Sofia|Grant Ward|Sofia attacked Ward on a train
Carlo Mancini|Agent Coulson|Coulson met Mancini when investigating a Cybertek shipment on a train in Italy
Carlo Mancini|Jemma Simmons|Simmons met Mancini when investigating a Cybertek shipment on a train in Italy
Carlo Mancini|Grant Ward|Ward came against Mancini when investigating a Cybertek shipment on a train in Italy
Carlo Mancini|Daisy Johnson|Mancini was present when Daisy (then Skye) was shot by Ian Quinn
Lorelei|Haldor|Lorelei used her powers to steal Haldor's heart from Sif
Lorelei|Sif|Sif was sent to retrieve Lorelei from Earth
Lorelei|Jimmy Mackenzie|Lorelei had Jimmy drive her out of the desert
Lorelei|Rooster|Lorelei turned Rooster and his gang into her slaves
Lorelei|Rosie|Lorelei had Rosie killed by one of her enthralled servants
Lorelei|Grant Ward|Lorelei ensnared Ward with her powers
Lorelei|Leo Fitz|Lorelei enthralled Fitz when she took over The Bus
Lorelei|Melinda May|May tried to fight Lorelei to stop her taking over The Bus
Lorelei|Agent Coulson|Coulson's team managed to overcome and recapture Lorelei with Sif's aid
Rosie|Rooster|Rosie was married to Rooster
Jimmy Mackenzie|Nicole Mackenzie|Jimmy married Nicole just before he was taken by Lorelei
Dr Jazuat|Daisy Johnson|Jazuat operated on Daisy (then Skye) after she was shot by Ian Quinn
Dr Jazuat|Agent Coulson|Jazuat spoke with Coulson after operating on Skye
Dr Jazuat|Melinda May|Jazuat met May after operating on Skye
Dr Jazuat|Grant Ward|Jazuat met Ward after operating on Skye
Dr Jazuat|Jemma Simmons|Jazuat met Simmons after operating on Skye
Dr Jazuat|Leo Fitz|Jazuat met Fitz after operating on Skye
Rooster|Jimmy Mackenzie|Lorelei swapped Jimmy for Rooster to gain power
Rooster|Grant Ward|Ward overpowered Rooster when SHIELD attacked Lorelei and the Dogs of Hell
Sif|Loki|"Odin" ordered Sif to retrieve Lorelei from Earth
Sif|Agent Coulson|Coulson worked with Sif to recapture Lorelei
Sif|Grant Ward|Ward worked with Sif to recapture Lorelei
Sif|Melinda May|May worked with Sif to recapture Lorelei
Sif|Leo Fitz|Fitz worked with Sif to recapture Lorelei
Sif|Jemma Simmons|Simmons worked with Sif to recapture Lorelei
Sif|Daisy Johnson|Daisy (then Skye) worked with Sif to recapture Lorelei
Sif|Haldor|Sif and Haldor used to be lovers
Thomas Nash|Agent Coulson|Coulson met Nash while hunting down The Clairvoyant
Thomas Nash|Grant Ward|Ward killed Nash under the pretense that Nash was The Clairvoyant
Agent Jones|Agent Chaimson|Chaimson and Jones were among the few agents Hand trusted after the Hydra uprising
Agent Jones|Agent Jacobson|Jacobson and Jones were among the few agents Hand trusted after the Hydra uprising
Agent Jones|Agent Shaw|Shaw and Jones were among the few agents Hand trusted after the Hydra uprising
Agent Jones|Agent Barbour|Barbour and Jones were among the few agents Hand trusted after the Hydra uprising
Agent Chaimson|Agent Jacobson|Jacobson and Chaimson were among the few agents Hand trusted after the Hydra uprising
Agent Chaimson|Agent Shaw|Shaw and Chaimson were among the few agents Hand trusted after the Hydra uprising
Agent Chaimson|Agent Barbour|Barbour and Chaimson were among the few agents Hand trusted after the Hydra uprising
Agent Chaimson|Grant Ward|Ward killed Chaimson when taking Garrett to The Fridge
Agent Jacobson|Agent Shaw|Shaw and Jacobson were among the few agents Hand trusted after the Hydra uprising
Agent Jacobson|Agent Barbour|Barbour and Jacobson were among the few agents Hand trusted after the Hydra uprising
Agent Jacobson|Jemma Simmons|Jacobson was present when Simmons' loyalty to SHIELD was tested by Agent Hand
Agent Jacobson|Grant Ward|Jacobson was killed by Ward while taking Garrett to The Fridge
Agent Shaw|Agent Barbour|Shaw and Barbour worked for Hand at The Hub during the Hydra uprising
Agent Shaw|Agent Coulson|Coulson extracted Shaw from an undercover mission
Agent Shaw|Melinda May|May extracted Shaw from an undercover mission
Agent Shaw|Grant Ward|Ward extracted Shaw from an undercover mission
Agent Shaw|Jemma Simmons|Simmons removed a data capsule from Shaw's nose
Agent Shaw|Daisy Johnson|Shaw flew to The Hub aboard The Bus with Daisy (then Skye)
Agent Shaw|Leo Fitz|Shaw flew to The Hub with Fitz on The Bus
Agent Barbour|Jemma Simmons|Barbour held Simmons at gunpoint while Hand tested her loyalty to SHIELD
Agent Baylin|John Garrett|Garrett knocked out Baylin when infiltrating The Hub with Coulson and May
Agent Baylin|Agent Coulson|Coulson met Baylin when infiltrating The Hub after the Hydra uprising
Agent Baylin|Melinda May|May met Baylin when infiltrating The Hub after the Hydra uprising
Agent Shade|Jemma Simmons|Shade was present when Simmons' loyalty to SHIELD was tested by Agent Hand
Agent Shade|Antoine Triplett|Shade was present when Trip's loyalty to SHIELD was tested by Agent Hand
Agent Shade|Agent Coulson|Shade worked for Coulson at The Hub when Hand left to bring Garrett to The Fridge
Agent Shade|Agent Jacobson|Shade and Jacobson were both present when Trip and Simmons' loyalty to SHIELD was tested
Agent Shade|Agent Shaw|Shade and Shaw were both present when Trip and Simmons' loyalty to SHIELD was tested
Agent Shade|Agent Barbour|Shade and Barbour were both present when Trip and Simmons' loyalty to SHIELD was tested
General Glenn Talbot|Agent Coulson|Talbot met Coulson in Providence Base
General Glenn Talbot|Jemma Simmons|Simmons met Talbot when he took over Providence Base
General Glenn Talbot|Leo Fitz|Fitz met Talbot when the military took over Providence Base
Eric Koenig|Agent Coulson|Eric welcomed Coulson to Providence Base
Eric Koenig|Nick Fury|Fury assigned Eric to run Providence Base
Eric Koenig|Grant Ward|Ward killed Eric
Eric Koenig|Melinda May|Eric met May when she arrived at Providence Base with Coulson
Eric Koenig|Leo Fitz|Eric gave Fitz a lanyard for passing the lie detector test
Eric Koenig|Jemma Simmons|Eric gave Simmons a lanyard for passing the lie detector test
Eric Koenig|Daisy Johnson|Eric gave Daisy (then Skye) a lanyard for passing the lie detector test
Eric Koenig|Billy Koenig|Eric and Billy are eerily similar brothers
Marcus Daniels|Abner Croit|Croit was in charge of the Darkforce experiment that gave Daniels powers
Marcus Daniels|Audrey Nathan|Marcus was obsessed with Audrey
Marcus Daniels|Agent Coulson|Coulson led the SHIELD team that stopped Daniels
Marcus Daniels|Grant Ward|Ward was present when Daniels was released from The Fridge
Marcus Daniels|Leo Fitz|Fitz was at the theater where Daniels was stopped
Marcus Daniels|Jemma Simmons|Simmons was at the theater where Daniels was stopped
Kaminsky|Grant Ward|Kaminsky and Ward worked together in Garret's Hydra faction
Kaminsky|Melinda May|May and Kaminsky fought with the Beserker Staff in Garrett's Cuban barbershop base
Kaminsky|Agent Coulson|Coulson's team was attacked by Kaminsky and Centipede soldiers in Garrett's Cuban barbershop base
Kaminsky|Daisy Johnson|Kaminsky met Daisy (then Skye) when attacking Coulson's team in Garrett's Cuban barbershop base
Ernesto the barber|Raina|Raina met Ernesto when entering Garrett's base under Ernesto's barbershop
Ernesto the barber|Grant Ward|Ward met Ernesto when entering Garrett's base under Ernesto's barbershop
Audrey Nathan|Agent Coulson|Coulson saved Audrey's life from Marcus Daniels
Audrey Nathan|Jemma Simmons|Simmons helped protect Audrey from Marcus Daniels
Audrey Nathan|Leo Fitz|Fitz helped protect Audrey from Marcus Daniels
Lian May|Melinda May|Lian and Melinda are mother and daughter
General Jacobs|Admiral Jolnes|Jacobs and Jolnes both attended a sales pitch for Deathlok soldiers from Ian Quinn
General Jacobs|Grant Ward|Ward met Jacobs during a tour of Cybertek's Deathlok production facility
Admiral Jolnes|Grant Ward|Ward met Jolnes during a tour of Cybertek's Deathlok production facility
Cybertek Scientist Diaz|Agent Coulson|When undercover in Cybertek, Coulson was interviewed by Diaz
Cybertek Scientist Diaz|Melinda May|When undercover in Cybertek, May was interviewed by Diaz
Cybertek Scientist Diaz|Cybertek Scientist Ott|Diaz and Ott worked together in Cybertek
Cybertek Scientist Ott|Agent Coulson|When undercover in Cybertek, Coulson was interviewed by Ott
Cybertek Scientist Ott|Melinda May|When undercover in Cybertek, May was interviewed by Ott
Kyle Zeller|Daisy Johnson|Daisy (then Skye) met Kyle when attacking Cybertek's Centipede control center
Kyle Zeller|Melinda May|May met Kyle when attacking Cybertek's Centipede control center
Kyle Zeller|Jesse Fletcher|Kyle and Jesse worked as handlers for Centipede because of their "incentive program"
Mrs Zeller|Kyle Zeller|Mrs Zeller was kept hostage by Cybertek to ensure her husbands compliance
Mrs Zeller|Daisy Johnson|Daisy (then Skye) freed Zeller from Cybertek's holding
Billy Koenig|Agent Coulson|Billy welcomed Coulson & team to The Playground
Billy Koenig|Melinda May|Billy welcomed May and the team to The Playground
Billy Koenig|Jemma Simmons|Billy met Simmons when Fury took her to The Playground
Billy Koenig|Leo Fitz|Billy met Fitz when Fury took him to The Playground to recover
Billy Koenig|Daisy Johnson|Billy welcomed Daisy (then Skye) and the team to The Playground
Billy Koenig|Nick Fury|Billy maintained The Playground for Fury
Agent Coulson|Melinda May|May was a member of Coulson's team
Agent Coulson|Grant Ward|Ward was a member of Coulson's team
Agent Coulson|Leo Fitz|Fitz was a member of Coulson's team
Agent Coulson|Jemma Simmons|Simmons was a member of Coulson's team
Agent Coulson|Daisy Johnson|Coulson recruited Daisy (then Skye) into SHIELD
Melinda May|Grant Ward|May and Ward were both part of Coulson's team
Melinda May|Leo Fitz|May and Fitz were both part of Coulson's team
Melinda May|Jemma Simmons|May and Simmons were both part of Coulson's team
Melinda May|Daisy Johnson|May and Daisy (then Skye) were both part of Coulson's team
Grant Ward|Leo Fitz|Grant "Beardy McTraitorson" Ward dropped Fitz and Simmons in the ocean to die
Grant Ward|Jemma Simmons|Grant "Beardy McTraitorson" Ward dropped Simmons and Fitz in the ocean to die
Grant Ward|Daisy Johnson|Ward and Daisy (then Skye) were both part of Coulson's team
Grant Ward|Buddy the dog|Grant was left in the wilderness with Buddy by Garrett
Leo Fitz|Jemma Simmons|They're FitzSimmons. Nuff said.
Leo Fitz|Daisy Johnson|Fitz and Daisy (then Skye) were both part of Coulson's team
Jemma Simmons|Daisy Johnson|Jemma and Daisy (then Skye) were both part of Coulson's team
