Anon|Daisy Johnson|Daisy encountered Anon when kidnapping Radcliffe for Hive
Agent O'Brien|Agent Piper|Piper and O'Brien were on the team that went to attack Hive's desert town
Agent O'Brien|Melinda May|May and O'Brien were on the team that went after Hive in the desert town
Agent O'Brien|Alphonso Mackenzie|Mack and O'Brien were on the team that went after Hive in the desert town
Agent O'Brien|Agent Coulson|Coulson briefed O'Brien and team before they went after Hive
Agent O'Brien|Leo Fitz|Fitz and O'Brien worked together trying to fix the Playground hangar doors
Agent Piper|Melinda May|Piper and May were on the team that went after Hive in his desert town
Agent Piper|Alphonso Mackenzie|Piper and Mack were on the team that went after Hive in his desert town
Agent Piper|Agent Coulson|Coulson briefed Piper and the team before they went after Hive in the deserted town
Pete Boggs|Watchdog Jackson|Pete and Jackson were both kidnapped by Hellfire and turned into inhuman Primitives
Pete Boggs|Daisy Johnson|Hive showed Daisy the newly created primitives
Watchdog Jackson|Daisy Johnson|Hive showed Daisy the newly created primitives
Walter Thomas|General Andaz|Thomas was Andaz' superior
Walter Thomas|Leo Fitz|Fitz spoke with Thomas, disguised as General Andaz
Army Officer Graham|Lincoln Campbell|Lincoln's SHIELD team freed Grahams squad from Hive's missile silo
Army Officer Graham|Melinda May|May's SHIELD team freed Grahams squad from Hive's missile silo
Army Officer Graham|Alphonso Mackenzie|Mack's SHIELD team freed Grahams squad from Hive's missile silo
Agent Coulson|Melinda May|Coulson and May worked together in SHIELD
Agent Coulson|Grant Ward|Coulson killed Ward on Maveth
Agent Coulson|Daisy Johnson|Coulson worked with Daisy in SHIELD
Agent Coulson|Leo Fitz|Fitz worked for Coulson in SHIELD
Agent Coulson|Jemma Simmons|Simmons worked for Coulson in SHIELD
Agent Coulson|Lance Hunter|Hunter worked for Coulson in SHIELD
Agent Coulson|Bobbi Morse|Bobbi worked for Coulson in SHIELD
Agent Coulson|Alphonso Mackenzie|Mack worked for Coulson in SHIELD
Agent Coulson|Lincoln Campbell|Lincoln eventually worked for Coulson in SHIELD
Melinda May|Grant Ward|May infiltrated Hydra with Hunter to get to Ward
Melinda May|Daisy Johnson|May and Daisy worked together in SHIELD
Melinda May|Leo Fitz|Fitz and May worked together in SHIELD
Melinda May|Jemma Simmons|May and Simmons worked together in SHIELD
Melinda May|Lance Hunter|May and Hunter worked together to infiltrate Hydra
Melinda May|Bobbi Morse|May and Bobbi went after Werner von Strucker together
Melinda May|Alphonso Mackenzie|May and Mack worked together on the team that attacked Hive's desert town
Melinda May|Lincoln Campbell|May and Lincoln worked together in SHIELD
Grant Ward|Leo Fitz|Ward took Fitz with him to Maveth as a navigator
Grant Ward|Jemma Simmons|Ward spoke with Simmons when Hydra had her and Fitz kidnapped
Grant Ward|Lance Hunter|When infiltrating Hydra, Hunter shot Ward in the shoulder
Daisy Johnson|Leo Fitz|Daisy and Fitz worked together in SHIELD
Daisy Johnson|Jemma Simmons|Daisy and Simmons worked together in SHIELD
Daisy Johnson|Lance Hunter|Lance and Daisy worked together in SHIELD
Daisy Johnson|Bobbi Morse|Daisy and Bobbi worked together in SHIELD
Daisy Johnson|Alphonso Mackenzie|Daisy and Mack were partners in SHIELD. Under Hive's sway she almost killed him
Daisy Johnson|Lincoln Campbell|Before he died, Lincoln finally told Daisy that he loved her
Leo Fitz|Jemma Simmons|Fitz dove through a hole in the universe for Simmons
Leo Fitz|Lance Hunter|Fitz and Hunter both worked for SHIELD
Leo Fitz|Bobbi Morse|Fitz and Bobbi both worked for SHIELD
Leo Fitz|Alphonso Mackenzie|Fitz and Mack worked together in SHIELD
Leo Fitz|Lincoln Campbell|Lincoln and Fitz worked together for SHIELD
Jemma Simmons|Lance Hunter|Simmons and Hunter both worked for SHIELD
Jemma Simmons|Bobbi Morse|Bobbi and Simmons both worked for SHIELD
Jemma Simmons|Alphonso Mackenzie|Mack and Simmons both worked for SHIELD
Jemma Simmons|Lincoln Campbell|Jemma and Lincoln both worked for SHIELD
Lance Hunter|Bobbi Morse|Bobbi and Hunter went mushroom picking in the siberian forest
Lance Hunter|Alphonso Mackenzie|Hunter and Mack worked together for SHIELD
Lance Hunter|Lincoln Campbell|Lincoln and Hunter worked together for SHIELD
Bobbi Morse|Alphonso Mackenzie|Mack and Bobbi worked together for SHIELD
Bobbi Morse|Lincoln Campbell|Lincoln and Bobbi worked together in SHIELD
Alphonso Mackenzie|Lincoln Campbell|Lincoln and Mack worked together for SHIELD
